"X" "XY" "X_XY" "Y" "ID"
"4843" 3131 2056 3131 4243 "1e-11_1_1_0.85_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4844" 2791 1598 2791 4319 "1e-13_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4845" 2818 1805 2818 4319 "1e-12_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4846" 3134 2072 3134 4313 "1e-11_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4847" 2843 1745 2843 5195 "1e-13_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4848" 2869 1912 2869 5194 "1e-12_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4849" 3170 2245 3170 5183 "1e-11_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4850" 2780 1791 2780 4249 "1e-13_1_1_0.85_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4851" 2807 1848 2807 4248 "1e-12_1_1_0.85_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4852" 3124 2062 3124 4243 "1e-11_1_1_0.85_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4853" 2724 1959 2724 4324 "1e-13_1_1_0.85_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4854" 2749 1978 2749 4323 "1e-12_1_1_0.85_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4855" 3066 2099 3066 4318 "1e-11_1_1_0.85_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4856" 2052 1908 2052 5249 "1e-13_1_1_0.85_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4857" 2072 1921 2072 5248 "1e-12_1_1_0.85_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4858" 2310 2068 2310 5235 "1e-11_1_1_0.85_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4859" 4194 1991 4194 4194 "1e-13_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4860" 4262 2249 4262 4192 "1e-12_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4861" 5110 2611 5110 4177 "1e-11_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4862" 4199 2010 4199 4260 "1e-13_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4863" 4266 2269 4266 4259 "1e-12_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4864" 5113 2634 5113 4242 "1e-11_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4865" 4250 2194 4250 5081 "1e-13_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4866" 4317 2407 4317 5079 "1e-12_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4867" 5148 2884 5148 5040 "1e-11_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4868" 4188 2248 4188 4194 "1e-13_1_1_0.9_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4869" 4255 2321 4255 4193 "1e-12_1_1_0.9_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4870" 5103 2620 5103 4178 "1e-11_1_1_0.9_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4871" 4131 2472 4131 4270 "1e-13_1_1_0.9_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4872" 4198 2500 4198 4268 "1e-12_1_1_0.9_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4873" 5044 2688 5044 4253 "1e-11_1_1_0.9_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4874" 3260 2461 3260 5212 "1e-13_1_1_0.9_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4875" 3314 2484 3314 5210 "1e-12_1_1_0.9_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4876" 4009 2731 4009 5172 "1e-11_1_1_0.9_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4877" 8193 2544 8193 4083 "1e-13_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4878" 8472 2890 8472 4079 "1e-12_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4879" 12955 3408 12955 4018 "1e-11_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4880" 8197 2568 8197 4137 "1e-13_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4881" 8476 2917 8476 4132 "1e-12_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4882" 12957 3438 12957 4063 "1e-11_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4883" 8231 2798 8231 4801 "1e-13_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4884" 8510 3091 8510 4793 "1e-12_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4885" 12979 3779 12979 4615 "1e-11_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4886" 8188 2889 8188 4085 "1e-13_1_1_0.95_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4887" 8468 2989 8468 4081 "1e-12_1_1_0.95_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4888" 12950 3424 12950 4021 "1e-11_1_1_0.95_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4889" 8147 3219 8147 4162 "1e-13_1_1_0.95_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4890" 8425 3261 8425 4154 "1e-12_1_1_0.95_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4891" 12906 3556 12906 4093 "1e-11_1_1_0.95_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4892" 7134 3567 7134 5197 "1e-13_1_1_0.95_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4893" 7397 3615 7397 5190 "1e-12_1_1_0.95_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4894" 11683 4114 11683 5010 "1e-11_1_1_0.95_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4895" 15525 2808 15525 3959 "1e-13_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4896" 16589 3229 16589 3946 "1e-12_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4897" 55588 3674 55588 3692 "1e-11_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.9_0_1e-04_1"
"4898" 15528 2839 15528 3997 "1e-13_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4899" 16592 3259 16592 3983 "1e-12_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4900" 55590 3708 55590 3712 "1e-11_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.9_0_1e-04_1"
"4901" 15555 3118 15555 4458 "1e-13_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4902" 16619 3469 16619 4438 "1e-12_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4903" 55605 4147 55605 3968 "1e-11_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.9_0_1e-04_1"
"4904" 15521 3239 15521 3963 "1e-13_1_1_0.975_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4905" 16585 3354 16585 3951 "1e-12_1_1_0.975_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4906" 55584 3697 55584 3699 "1e-11_1_1_0.975_0_1e-04_1:1e-13_1_10_0.9_0_1e-04_1"
"4907" 15488 3668 15488 4050 "1e-13_1_1_0.975_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4908" 16552 3708 16552 4027 "1e-12_1_1_0.975_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4909" 55547 3890 55547 3786 "1e-11_1_1_0.975_0_1e-04_1:1e-12_1_10_0.9_0_1e-04_1"
"4910" 14579 4715 14579 5442 "1e-13_1_1_0.975_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4911" 15627 4796 15627 5447 "1e-12_1_1_0.975_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4912" 54267 5168 54267 4839 "1e-11_1_1_0.975_0_1e-04_1:1e-11_1_10_0.9_0_1e-04_1"
"4913" 2699 1830 2699 8250 "1e-13_1_1_0.85_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4914" 2719 2099 2719 8250 "1e-12_1_1_0.85_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4915" 2974 2453 2974 8247 "1e-11_1_1_0.85_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4916" 2707 1851 2707 8532 "1e-13_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4917" 2727 2119 2727 8531 "1e-12_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4918" 2978 2476 2978 8528 "1e-11_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4919" 2817 2053 2817 13035 "1e-13_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4920" 2833 2283 2833 13035 "1e-12_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4921" 3022 2719 3022 13028 "1e-11_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4922" 2685 2093 2685 8250 "1e-13_1_1_0.85_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4923" 2705 2167 2705 8250 "1e-12_1_1_0.85_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4924" 2962 2456 2962 8247 "1e-11_1_1_0.85_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4925" 2565 2269 2565 8537 "1e-13_1_1_0.85_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4926" 2583 2293 2583 8537 "1e-12_1_1_0.85_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4927" 2858 2474 2858 8534 "1e-11_1_1_0.85_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4928" 1823 2210 2210 13086 "1e-13_1_1_0.85_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4929" 1842 2231 2231 13085 "1e-12_1_1_0.85_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4930" 2065 2468 2468 13074 "1e-11_1_1_0.85_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4931" 4085 2545 4085 8193 "1e-13_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4932" 4142 2890 4142 8192 "1e-12_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4933" 4883 3425 4883 8182 "1e-11_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4934" 4098 2579 4098 8471 "1e-13_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4935" 4153 2928 4153 8470 "1e-12_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4936" 4890 3470 4890 8459 "1e-11_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4937" 4276 2962 4276 12921 "1e-13_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4938" 4328 3265 4328 12919 "1e-12_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4939" 4974 3991 4974 12887 "1e-11_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4940" 4068 2879 4068 8194 "1e-13_1_1_0.9_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4941" 4124 2979 4124 8193 "1e-12_1_1_0.9_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4942" 4866 3430 4866 8184 "1e-11_1_1_0.9_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4943" 3911 3118 3911 8484 "1e-13_1_1_0.9_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4944" 3964 3160 3964 8483 "1e-12_1_1_0.9_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4945" 4718 3477 4718 8473 "1e-11_1_1_0.9_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4946" 2741 3037 3037 13055 "1e-13_1_1_0.9_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4947" 2784 3075 3075 13052 "1e-12_1_1_0.9_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4948" 3327 3506 3506 13017 "1e-11_1_1_0.9_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4949" 8054 3826 8054 8052 "1e-13_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4950" 8318 4342 8318 8048 "1e-12_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4951" 12643 5401 12643 7996 "1e-11_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4952" 8070 3883 8070 8311 "1e-13_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4953" 8332 4418 8332 8306 "1e-12_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4954" 12651 5497 12651 8240 "1e-11_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4955" 8276 4557 8276 12455 "1e-13_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4956" 8535 5052 8535 12443 "1e-12_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4957" 12732 6735 12732 12155 "1e-11_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4958" 8034 4319 8034 8056 "1e-13_1_1_0.95_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4959" 8297 4480 8297 8052 "1e-12_1_1_0.95_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4960" 12621 5419 12621 8001 "1e-11_1_1_0.95_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4961" 7842 4742 7842 8355 "1e-13_1_1_0.95_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4962" 8098 4833 8098 8347 "1e-12_1_1_0.95_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4963" 12404 5605 12404 8295 "1e-11_1_1_0.95_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4964" 5412 4677 5412 13006 "1e-13_1_1_0.95_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4965" 5599 4765 5599 12997 "1e-12_1_1_0.95_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4966" 8681 5891 8681 12829 "1e-11_1_1_0.95_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4967" 15368 4885 15368 7872 "1e-13_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4968" 16417 5578 16417 7860 "1e-12_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4969" 55252 7059 55252 7593 "1e-11_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.95_0_1e-04_1"
"4970" 15381 4959 15381 8094 "1e-13_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4971" 16429 5686 16429 8079 "1e-12_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4972" 55258 7186 55258 7739 "1e-11_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.95_0_1e-04_1"
"4973" 15534 5846 15534 11633 "1e-13_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4974" 16580 6574 16580 11593 "1e-12_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4975" 55272 8990 55272 10043 "1e-11_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.95_0_1e-04_1"
"4976" 15350 5546 15350 7881 "1e-13_1_1_0.975_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4977" 16398 5771 16398 7870 "1e-12_1_1_0.975_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4978" 55230 7106 55230 7614 "1e-11_1_1_0.975_0_1e-04_1:1e-13_1_10_0.95_0_1e-04_1"
"4979" 15171 6215 15171 8207 "1e-13_1_1_0.975_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4980" 16211 6357 16211 8177 "1e-12_1_1_0.975_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4981" 54997 7569 54997 7958 "1e-11_1_1_0.975_0_1e-04_1:1e-12_1_10_0.95_0_1e-04_1"
"4982" 10609 6528 10609 13032 "1e-13_1_1_0.975_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4983" 11369 6717 11369 13017 "1e-12_1_1_0.975_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4984" 41916 9685 41916 12577 "1e-11_1_1_0.975_0_1e-04_1:1e-11_1_10_0.95_0_1e-04_1"
"4985" 2587 1859 2587 15582 "1e-13_1_1_0.85_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"4986" 2600 2180 2600 15582 "1e-12_1_1_0.85_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"4987" 2809 2623 2809 15580 "1e-11_1_1_0.85_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"4988" 2594 1876 2594 16648 "1e-13_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"4989" 2605 2193 2605 16648 "1e-12_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"4990" 2806 2641 2806 16646 "1e-11_1_1_0.85_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"4991" 2650 2011 2650 55664 "1e-13_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"4992" 2658 2275 2658 55664 "1e-12_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"4993" 2755 2778 2778 55658 "1e-11_1_1_0.85_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"4994" 2566 2169 2566 15582 "1e-13_1_1_0.85_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"4995" 2579 2258 2579 15582 "1e-12_1_1_0.85_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"4996" 2794 2624 2794 15580 "1e-11_1_1_0.85_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"4997" 2383 2352 2383 16654 "1e-13_1_1_0.85_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"4998" 2394 2380 2394 16654 "1e-12_1_1_0.85_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"4999" 2665 2633 2665 16652 "1e-11_1_1_0.85_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5000" 1771 2313 2313 55713 "1e-13_1_1_0.85_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5001" 1790 2340 2340 55713 "1e-12_1_1_0.85_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5002" 2014 2640 2640 55702 "1e-11_1_1_0.85_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5003" 3963 2810 3963 15524 "1e-13_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5004" 4006 3242 4006 15524 "1e-12_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5005" 4659 3950 4659 15517 "1e-11_1_1_0.9_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5006" 3981 2849 3981 16587 "1e-13_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5007" 4021 3284 4021 16586 "1e-12_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5008" 4662 4006 4662 16578 "1e-11_1_1_0.9_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5009" 4219 3212 4219 55552 "1e-13_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5010" 4248 3614 4248 55551 "1e-12_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5011" 4613 4534 4613 55522 "1e-11_1_1_0.9_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5012" 3930 3218 3930 15526 "1e-13_1_1_0.9_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5013" 3974 3343 3974 15525 "1e-12_1_1_0.9_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5014" 4636 3952 4636 15519 "1e-11_1_1_0.9_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5015" 3652 3446 3652 16602 "1e-13_1_1_0.9_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5016" 3690 3497 3690 16601 "1e-12_1_1_0.9_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5017" 4450 3983 4450 16594 "1e-11_1_1_0.9_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5018" 2679 3418 3418 55686 "1e-13_1_1_0.9_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5019" 2723 3474 3474 55684 "1e-12_1_1_0.9_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5020" 3264 4140 4140 55646 "1e-11_1_1_0.9_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5021" 7878 4888 7878 15366 "1e-13_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5022" 8111 5581 8111 15362 "1e-12_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5023" 12163 7359 12163 15319 "1e-11_1_1_0.95_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5024" 7914 4990 7914 16408 "1e-13_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5025" 8144 5720 8144 16404 "1e-12_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5026" 12174 7564 12174 16345 "1e-11_1_1_0.95_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5027" 8822 6551 8822 54969 "1e-13_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5028" 9022 7334 9022 54955 "1e-12_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5029" 12269 10475 12269 54513 "1e-11_1_1_0.95_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5030" 7827 5519 7827 15371 "1e-13_1_1_0.95_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5031" 8061 5744 8061 15368 "1e-12_1_1_0.95_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5032" 12117 7370 12117 15326 "1e-11_1_1_0.95_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5033" 7371 5928 7371 16466 "1e-13_1_1_0.95_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5034" 7587 6069 7587 16459 "1e-12_1_1_0.95_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5035" 11708 7576 11708 16415 "1e-11_1_1_0.95_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5036" 5099 6114 6114 55640 "1e-13_1_1_0.95_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5037" 5251 6276 6276 55629 "1e-12_1_1_0.95_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5038" 7421 8428 8428 55369 "1e-11_1_1_0.95_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5039" 15133 7184 15133 15125 "1e-13_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5040" 16138 8240 16138 15114 "1e-12_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5041" 54462 12224 54462 14877 "1e-11_1_1_0.975_0_1e-04_1:1e-13_1_0.01_0.975_0_1e-04_1"
"5042" 15178 7358 15178 16110 "1e-13_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5043" 16179 8518 16179 16092 "1e-12_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5044" 54468 12722 54468 15698 "1e-11_1_1_0.975_0_1e-04_1:1e-12_1_0.01_0.975_0_1e-04_1"
"5045" 16313 10639 16313 52781 "1e-13_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5046" 17275 12144 17275 52671 "1e-12_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5047" 54038 24492 54038 47267 "1e-11_1_1_0.975_0_1e-04_1:1e-11_1_0.01_0.975_0_1e-04_1"
"5048" 15072 8119 15072 15142 "1e-13_1_1_0.975_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5049" 16077 8500 16077 15130 "1e-12_1_1_0.975_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5050" 54381 12293 54381 14915 "1e-11_1_1_0.975_0_1e-04_1:1e-13_1_10_0.975_0_1e-04_1"
"5051" 14459 8917 14459 16289 "1e-13_1_1_0.975_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5052" 15424 9232 15424 16256 "1e-12_1_1_0.975_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5053" 53464 13224 53464 16075 "1e-11_1_1_0.975_0_1e-04_1:1e-12_1_10_0.975_0_1e-04_1"
"5054" 8664 9512 9512 55662 "1e-13_1_1_0.975_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5055" 9098 9881 9881 55634 "1e-12_1_1_0.975_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5056" 26886 18028 26886 54306 "1e-11_1_1_0.975_0_1e-04_1:1e-11_1_10_0.975_0_1e-04_1"
"5057" 3918 2459 3918 3918 "1e-13_1_1_0.85_0_1e-08_10:1e-13_1_1_0.85_0_1e-08_10"
"5058" 3954 2593 3954 3916 "1e-12_1_1_0.85_0_1e-08_10:1e-13_1_1_0.85_0_1e-08_10"
"5059" 4395 2832 4395 3894 "1e-11_1_1_0.85_0_1e-08_10:1e-13_1_1_0.85_0_1e-08_10"
"5060" 3916 2593 3916 3954 "1e-13_1_1_0.85_0_1e-08_10:1e-12_1_1_0.85_0_1e-08_10"
