"alone1" "alone2" "intra1fx" "intra2fx" "inter1fx" "inter2fx" "fit_alone1" "fit_alone2" "epis" "loss" "loss2" "p1" "p2" "comb" "intra1" "intra2" "inter1" "inter2" "fitness" "cotransf" "exx1fx" "exx2fx" "lossXY" "time"
"1e-11_1_10_0.9_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1 1 10 1 0.9 0.85 0 1e-08 1 "1e-11_1_10_0.9_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.9_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1e-10 1e-13 0.765 1e-13 1e-11 1e-13 1e-08 10727
"1e-13_1_10_0.9_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1 1 10 1 0.9 0.85 0 1e-08 1 "1e-13_1_10_0.9_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.9_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1e-12 1e-12 0.765 1e-13 1e-13 1e-12 1e-08 9094
"1e-12_1_10_0.9_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1 1 10 1 0.9 0.85 0 1e-08 1 "1e-12_1_10_0.9_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.9_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1e-11 1e-12 0.765 1e-12 1e-12 1e-12 1e-08 8682
"1e-11_1_10_0.9_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1 1 10 1 0.9 0.85 0 1e-08 1 "1e-11_1_10_0.9_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.9_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1e-10 1e-12 0.765 1e-12 1e-11 1e-12 1e-08 10545
"1e-13_1_10_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1 1 10 1 0.9 0.85 0 1e-08 1 "1e-13_1_10_0.9_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1e-12 1e-11 0.765 1e-13 1e-13 1e-11 1e-08 8524
"1e-12_1_10_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1 1 10 1 0.9 0.85 0 1e-08 1 "1e-12_1_10_0.9_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1e-11 1e-11 0.765 1e-12 1e-12 1e-11 1e-08 9108
"1e-11_1_10_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1 1 10 1 0.9 0.85 0 1e-08 1 "1e-11_1_10_0.9_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.9_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1e-10 1e-11 0.765 1e-11 1e-11 1e-11 1e-08 10442
"1e-13_1_0.01_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-13_1_0.01_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-13_1_0.01_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1e-15 1e-13 0.8075 1e-13 1e-13 1e-13 1e-08 17972
"1e-12_1_0.01_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-12_1_0.01_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-12_1_0.01_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1e-14 1e-13 0.8075 1e-13 1e-12 1e-13 1e-08 17473
"1e-11_1_0.01_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-11_1_0.01_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-11_1_0.01_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1e-13 1e-13 0.8075 1e-13 1e-11 1e-13 1e-08 27254
"1e-13_1_0.01_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-13_1_0.01_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-13_1_0.01_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1e-15 1e-12 0.8075 1e-13 1e-13 1e-12 1e-08 16778
"1e-12_1_0.01_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-12_1_0.01_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-12_1_0.01_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1e-14 1e-12 0.8075 1e-12 1e-12 1e-12 1e-08 17613
"1e-11_1_0.01_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-11_1_0.01_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-11_1_0.01_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1e-13 1e-12 0.8075 1e-12 1e-11 1e-12 1e-08 27746
"1e-13_1_0.01_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-13_1_0.01_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-13_1_0.01_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1e-15 1e-11 0.8075 1e-13 1e-13 1e-11 1e-08 17038
"1e-12_1_0.01_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-12_1_0.01_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-12_1_0.01_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1e-14 1e-11 0.8075 1e-12 1e-12 1e-11 1e-08 17613
"1e-11_1_0.01_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1 1 0.01 1 0.95 0.85 0 1e-08 1 "1e-11_1_0.01_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-11_1_0.01_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1e-13 1e-11 0.8075 1e-11 1e-11 1e-11 1e-08 27536
"1e-13_1_10_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-13_1_10_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1e-12 1e-13 0.8075 1e-13 1e-13 1e-13 1e-08 16664
"1e-12_1_10_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-12_1_10_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1e-11 1e-13 0.8075 1e-13 1e-12 1e-13 1e-08 17313
"1e-11_1_10_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-11_1_10_0.95_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.95_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1e-10 1e-13 0.8075 1e-13 1e-11 1e-13 1e-08 26961
"1e-13_1_10_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-13_1_10_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1e-12 1e-12 0.8075 1e-13 1e-13 1e-12 1e-08 16774
"1e-12_1_10_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-12_1_10_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1e-11 1e-12 0.8075 1e-12 1e-12 1e-12 1e-08 18827
"1e-11_1_10_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-11_1_10_0.95_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.95_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1e-10 1e-12 0.8075 1e-12 1e-11 1e-12 1e-08 26969
"1e-13_1_10_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-13_1_10_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1e-12 1e-11 0.8075 1e-13 1e-13 1e-11 1e-08 17423
"1e-12_1_10_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-12_1_10_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1e-11 1e-11 0.8075 1e-12 1e-12 1e-11 1e-08 17195
"1e-11_1_10_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1 1 10 1 0.95 0.85 0 1e-08 1 "1e-11_1_10_0.95_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.95_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1e-10 1e-11 0.8075 1e-11 1e-11 1e-11 1e-08 28486
"1e-13_1_0.01_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-13_1_0.01_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-13_1_0.01_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1e-15 1e-13 0.82875 1e-13 1e-13 1e-13 1e-08 35399
"1e-12_1_0.01_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-12_1_0.01_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-12_1_0.01_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1e-14 1e-13 0.82875 1e-13 1e-12 1e-13 1e-08 37708
"1e-11_1_0.01_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-11_1_0.01_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-11_1_0.01_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1e-13 1e-13 0.82875 1e-13 1e-11 1e-13 1e-08 146248
"1e-13_1_0.01_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-13_1_0.01_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-13_1_0.01_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1e-15 1e-12 0.82875 1e-13 1e-13 1e-12 1e-08 36456
"1e-12_1_0.01_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-12_1_0.01_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-12_1_0.01_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1e-14 1e-12 0.82875 1e-12 1e-12 1e-12 1e-08 36507
"1e-11_1_0.01_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-11_1_0.01_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-11_1_0.01_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1e-13 1e-12 0.82875 1e-12 1e-11 1e-12 1e-08 173659
"1e-13_1_0.01_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-13_1_0.01_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-13_1_0.01_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1e-15 1e-11 0.82875 1e-13 1e-13 1e-11 1e-08 35335
"1e-12_1_0.01_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-12_1_0.01_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-12_1_0.01_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1e-14 1e-11 0.82875 1e-12 1e-12 1e-11 1e-08 39900
"1e-11_1_0.01_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1 1 0.01 1 0.975 0.85 0 1e-08 1 "1e-11_1_0.01_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-11_1_0.01_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1e-13 1e-11 0.82875 1e-11 1e-11 1e-11 1e-08 195368
"1e-13_1_10_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-13_1_10_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-13 1e-13 1e-12 1e-13 0.82875 1e-13 1e-13 1e-13 1e-08 38066
"1e-12_1_10_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-12_1_10_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-12 1e-13 1e-11 1e-13 0.82875 1e-13 1e-12 1e-13 1e-08 36929
"1e-11_1_10_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-11_1_10_0.975_0_1e-08_1" "1e-13_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.975_0_1e-08_1:1e-13_1_1_0.85_0_1e-08_1" 1e-11 1e-13 1e-10 1e-13 0.82875 1e-13 1e-11 1e-13 1e-08 144276
"1e-13_1_10_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-13_1_10_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-13 1e-12 1e-12 1e-12 0.82875 1e-13 1e-13 1e-12 1e-08 34922
"1e-12_1_10_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-12_1_10_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-12 1e-12 1e-11 1e-12 0.82875 1e-12 1e-12 1e-12 1e-08 37939
"1e-11_1_10_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-11_1_10_0.975_0_1e-08_1" "1e-12_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.975_0_1e-08_1:1e-12_1_1_0.85_0_1e-08_1" 1e-11 1e-12 1e-10 1e-12 0.82875 1e-12 1e-11 1e-12 1e-08 148022
"1e-13_1_10_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-13_1_10_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-13_1_10_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-13 1e-11 1e-12 1e-11 0.82875 1e-13 1e-13 1e-11 1e-08 36127
"1e-12_1_10_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-12_1_10_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-12_1_10_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-12 1e-11 1e-11 1e-11 0.82875 1e-12 1e-12 1e-11 1e-08 44050
"1e-11_1_10_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1 1 10 1 0.975 0.85 0 1e-08 1 "1e-11_1_10_0.975_0_1e-08_1" "1e-11_1_1_0.85_0_1e-08_1" "1e-11_1_10_0.975_0_1e-08_1:1e-11_1_1_0.85_0_1e-08_1" 1e-11 1e-11 1e-10 1e-11 0.82875 1e-11 1e-11 1e-11 1e-08 172611
"1e-13_1_0.01_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-13 1e-13 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-13_1_0.01_0.85_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-13_1_0.01_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-13 1e-13 1e-15 1e-13 0.765 1e-13 1e-13 1e-13 1e-08 8468
"1e-12_1_0.01_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-12 1e-13 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-12_1_0.01_0.85_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-12_1_0.01_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-12 1e-13 1e-14 1e-13 0.765 1e-13 1e-12 1e-13 1e-08 8449
"1e-11_1_0.01_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-11 1e-13 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-11_1_0.01_0.85_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-11_1_0.01_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-11 1e-13 1e-13 1e-13 0.765 1e-13 1e-11 1e-13 1e-08 8426
"1e-13_1_0.01_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-13_1_0.01_0.85_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-13_1_0.01_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1e-15 1e-12 0.765 1e-13 1e-13 1e-12 1e-08 8711
"1e-12_1_0.01_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-12_1_0.01_0.85_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-12_1_0.01_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1e-14 1e-12 0.765 1e-12 1e-12 1e-12 1e-08 8578
"1e-11_1_0.01_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-11_1_0.01_0.85_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-11_1_0.01_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1e-13 1e-12 0.765 1e-12 1e-11 1e-12 1e-08 8537
"1e-13_1_0.01_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-13_1_0.01_0.85_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-13_1_0.01_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1e-15 1e-11 0.765 1e-13 1e-13 1e-11 1e-08 10516
"1e-12_1_0.01_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-12_1_0.01_0.85_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-12_1_0.01_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1e-14 1e-11 0.765 1e-12 1e-12 1e-11 1e-08 10303
"1e-11_1_0.01_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1 1 0.01 1 0.85 0.9 0 1e-08 1 "1e-11_1_0.01_0.85_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-11_1_0.01_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1e-13 1e-11 0.765 1e-11 1e-11 1e-11 1e-08 10362
"1e-13_1_10_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-13 1e-13 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-13_1_10_0.85_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-13_1_10_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-13 1e-13 1e-12 1e-13 0.765 1e-13 1e-13 1e-13 1e-08 8459
"1e-12_1_10_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-12 1e-13 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-12_1_10_0.85_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-12_1_10_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-12 1e-13 1e-11 1e-13 0.765 1e-13 1e-12 1e-13 1e-08 8695
"1e-11_1_10_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-11 1e-13 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-11_1_10_0.85_0_1e-08_1" "1e-13_1_1_0.9_0_1e-08_1" "1e-11_1_10_0.85_0_1e-08_1:1e-13_1_1_0.9_0_1e-08_1" 1e-11 1e-13 1e-10 1e-13 0.765 1e-13 1e-11 1e-13 1e-08 6726
"1e-13_1_10_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-13_1_10_0.85_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-13_1_10_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-13 1e-12 1e-12 1e-12 0.765 1e-13 1e-13 1e-12 1e-08 8582
"1e-12_1_10_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-12_1_10_0.85_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-12_1_10_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-12 1e-12 1e-11 1e-12 0.765 1e-12 1e-12 1e-12 1e-08 8571
"1e-11_1_10_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-11_1_10_0.85_0_1e-08_1" "1e-12_1_1_0.9_0_1e-08_1" "1e-11_1_10_0.85_0_1e-08_1:1e-12_1_1_0.9_0_1e-08_1" 1e-11 1e-12 1e-10 1e-12 0.765 1e-12 1e-11 1e-12 1e-08 7291
"1e-13_1_10_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-13_1_10_0.85_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-13_1_10_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-13 1e-11 1e-12 1e-11 0.765 1e-13 1e-13 1e-11 1e-08 10468
"1e-12_1_10_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-12_1_10_0.85_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-12_1_10_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-12 1e-11 1e-11 1e-11 0.765 1e-12 1e-12 1e-11 1e-08 10373
"1e-11_1_10_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1 1 10 1 0.85 0.9 0 1e-08 1 "1e-11_1_10_0.85_0_1e-08_1" "1e-11_1_1_0.9_0_1e-08_1" "1e-11_1_10_0.85_0_1e-08_1:1e-11_1_1_0.9_0_1e-08_1" 1e-11 1e-11 1e-10 1e-11 0.765 1e-11 1e-11 1e-11 1e-08 9209
